Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
486,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-151,1997,25.5,0.08,0.00,0.00,0.78,0.31,0.00,0.59,0.90,0.94,0.00,0.00,0.00,9.33,1.41,1.33,51.4,Matches
487,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-117,1990,25.3,0.04,0.00,0.00,0.51,0.87,0.00,0.12,0.47,0.79,0.00,0.00,0.00,9.25,1.23,1.62,43.1,Matches
488,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-186,2000,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,10.0,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
489,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-329,2001,2.8,0.36,0.00,0.00,1.07,2.14,0.00,3.93,1.79,1.79,0.00,0.36,0.00,8.57,1.07,0.71,60.0,Matches
490,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-033,2001,2.3,0.00,0.00,0.00,0.43,0.43,0.00,0.00,0.43,0.87,0.00,0.00,0.00,15.7,5.65,0.00,100.0,Matches
491,Willian\Willian,br BRA,FWMF,Arsenal,32-211,1988,13.1,0.00,0.00,0.00,0.38,1.37,0.31,2.90,0.76,0.46,0.00,0.00,0.00,5.80,0.38,1.15,25.0,Matches
492,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-200,1999,2.6,0.38,0.00,0.00,2.31,1.54,0.38,1.92,1.92,1.54,0.00,0.00,0.00,8.08,2.69,1.92,58.3,Matches
493,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-200,1999,4.9,0.00,0.00,0.00,1.43,0.82,0.00,0.82,3.47,2.04,0.00,0.20,0.00,6.94,1.43,2.65,35.0,Matches
494,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-009,1992,20.1,0.10,0.00,0.00,1.54,1.84,0.85,0.65,0.10,0.40,0.10,0.00,0.00,3.83,1.69,5.72,22.8,Matches
495,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-034,1996,7.1,0.56,0.00,0.00,0.85,1.13,0.00,0.14,1.69,1.13,0.00,0.00,0.00,9.58,0.85,0.70,54.5,Matches
496,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-091,1991,20.9,0.00,0.00,0.00,1.10,0.72,0.91,0.00,0.14,0.38,0.00,0.00,0.00,2.68,5.31,5.55,48.9,Matches
497,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-162,1992,21.1,0.24,0.05,0.00,1.52,1.47,0.05,0.14,0.76,1.14,0.00,0.00,0.00,11.9,1.61,1.33,54.8,Matches
498,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-136,1989,4.0,0.75,0.00,0.00,2.00,1.50,1.25,2.00,0.75,0.75,0.00,0.00,0.00,6.75,0.75,0.75,50.0,Matches
499,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-242,1993,4.8,0.00,0.00,0.00,0.83,0.83,0.21,1.67,0.63,1.25,0.00,0.00,0.00,5.83,0.83,0.63,57.1,Matches
500,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,26-364,1994,4.9,0.20,0.00,0.00,1.43,2.04,0.00,0.20,2.04,2.04,0.00,0.20,0.00,14.1,2.24,0.82,73.3,Matches
501,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-118,1992,19.0,0.21,0.00,0.00,1.21,3.00,0.63,1.63,0.79,0.53,0.00,0.00,0.00,5.16,0.42,1.21,25.8,Matches
502,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-112,1995,21.2,0.24,0.00,0.00,1.46,0.90,0.00,0.47,2.03,1.75,0.00,0.00,0.00,12.0,1.56,1.27,55.0,Matches
503,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-259,1999,0.8,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,1.25,0.00,0.00,0.00,6.25,1.25,2.50,33.3,Matches
504,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-083,1996,11.1,0.00,0.00,0.00,0.54,0.18,0.00,0.63,1.26,0.81,0.00,0.00,0.00,10.0,1.80,0.90,66.7,Matches
505,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,27-354,1993,8.7,0.34,0.00,0.00,1.49,1.15,0.11,3.33,0.92,0.34,0.00,0.00,0.00,8.39,0.23,1.95,10.5,Matches
506,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-132,1994,16.0,0.06,0.00,0.00,0.69,0.31,0.00,0.00,0.88,0.50,0.00,0.00,0.00,10.8,4.31,1.06,80.2,Matches
507,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-081,1998,3.3,0.00,0.00,0.00,0.30,0.61,0.30,0.61,0.91,0.30,0.00,0.00,0.00,6.36,0.00,1.82,0.0,Matches
